53680.287817 i 18.300 0.009
53680.288651 u 22.069 0.219
53680.289484 z 17.718 0.017
53680.290317 g 20.466 0.024
53693.288879 r 19.340 0.020
53693.289712 i 18.285 0.011
#53693.290546 u 22.808 1.301
53693.291379 z 17.787 0.020
53693.292212 g 20.509 0.061
53698.286267 r 19.289 0.014
53698.287100 i 18.281 0.010
53698.287934 u 21.895 0.220
53698.288767 z 17.728 0.018
53698.289600 g 20.447 0.025
53704.272199 r 19.299 0.015
53704.273032 i 18.251 0.011
53704.273866 u 22.333 0.416
53704.274699 z 17.694 0.022
53704.275532 g 20.376 0.028
53989.368243 r 19.303 0.033
53989.369076 i 18.263 0.014
53989.369909 u 21.960 0.577
53989.370743 z 17.735 0.025
53989.371576 g 20.381 0.072
53995.382873 r 19.302 0.020
53995.383707 i 18.277 0.024
53995.384540 u 22.092 0.171
53995.385373 z 17.725 0.019
53995.386207 g 20.527 0.046
54000.343694 r 19.311 0.021
54000.344527 i 18.283 0.017
54000.345361 u 22.275 0.229
54000.346194 z 17.739 0.025
54000.347027 g 20.393 0.040
54007.393884 r 19.286 0.027
54007.394718 i 18.264 0.025
54007.395551 u 23.448 0.739
54007.396384 z 17.749 0.022
54007.397218 g 20.463 0.045
54009.317610 r 19.269 0.025
54009.318444 i 18.291 0.028
54009.319277 u 21.651 0.148
54009.320110 z 17.700 0.025
54009.320944 g 20.407 0.047
54011.382128 r 19.307 0.020
54011.382961 i 18.292 0.023
54011.383794 u 21.726 0.129
54011.384628 z 17.703 0.024
54011.385461 g 20.497 0.047
54025.381138 r 19.308 0.026
54025.381972 i 18.313 0.019
#54025.382805 u 25.321 5.896
54025.383638 z 17.763 0.032
54025.384472 g 20.418 0.037
54029.311437 r 19.312 0.028
54029.312271 i 18.285 0.019
54029.313104 u 21.810 0.201
54029.313937 z 17.730 0.025
54029.314771 g 20.504 0.046
54348.378823 r 19.334 0.028
54348.379656 i 18.277 0.017
54348.380490 u 21.881 0.326
54348.381323 z 17.814 0.032
54348.382156 g 20.437 0.048
54358.334670 r 19.316 0.024
54358.335504 i 18.293 0.016
54358.336337 u 22.507 0.592
54358.337170 z 17.740 0.026
54358.338004 g 20.318 0.037
54359.328738 r 19.233 0.043
54359.329572 i 18.231 0.032
#54359.330405 u -99.000 2.065
54359.331238 z 17.795 0.095
54359.332072 g 20.687 0.149
54365.367738 r 19.331 0.027
54365.368571 i 18.292 0.033
54365.369404 u 21.909 0.152
54365.370238 z 17.740 0.025
54365.371071 g 20.438 0.056
54381.387307 r 19.267 0.025
54381.388140 i 18.313 0.023
54381.388973 u 22.150 0.271
54381.389807 z 17.735 0.029
54381.390640 g 20.404 0.044
54384.393941 r 19.323 0.025
54384.394774 i 18.333 0.020
54384.395607 u 21.815 0.182
54384.396441 z 17.735 0.025
54384.397274 g 20.431 0.050
54386.379651 r 19.288 0.026
54386.380485 i 18.274 0.022
54386.381318 u 21.677 0.166
54386.382151 z 17.760 0.027
54386.382985 g 20.457 0.045
54388.383861 r 19.323 0.028
54388.384694 i 18.287 0.017
54388.385528 u 22.108 0.311
54388.386361 z 17.749 0.024
54388.387194 g 20.452 0.050
54392.381437 r 19.250 0.029
54392.382270 i 18.261 0.020
#54392.383103 u -99.000 0.572
54392.383937 z 17.772 0.029
54392.384770 g 20.548 0.056
#54403.297683 r -99.000 0.029
54403.298516 i 18.310 0.021
#54403.299350 u -99.000 1.000
54403.300183 z 18.138 0.099
54403.301016 g 20.464 0.112
54404.355213 r 19.297 0.026
54404.356046 i 18.318 0.022
54404.356879 u 22.057 0.371
54404.357713 z 17.648 0.028
54404.358546 g 20.622 0.066
54405.353169 r 19.304 0.024
54405.354002 i 18.283 0.018
54405.354836 u 21.355 0.202
54405.355669 z 17.760 0.025
54405.356502 g 20.442 0.050
54406.291496 r 19.304 0.025
54406.292330 i 18.275 0.031
54406.293163 u 21.647 0.141
54406.293996 z 17.723 0.024
54406.294830 g 20.512 0.051
54412.317280 r 19.264 0.023
54412.318114 i 18.207 0.038
54412.318947 u 23.325 0.704
54412.319780 z 17.694 0.026
54412.320614 g 20.313 0.034
