53974.280277 z 20.114 0.089
53974.281111 g 20.489 0.024
53989.281208 r 19.949 0.031
53989.282042 i 19.930 0.035
53989.282875 u 21.560 0.310
53989.283708 z 19.872 0.094
53989.284542 g 20.228 0.046
53997.376838 r 19.847 0.024
53997.377671 i 19.823 0.036
#53997.378504 u -99.000 0.150
#53997.379338 z -99.000 0.095
53997.380171 g 20.188 0.030
54000.256591 r 20.192 0.029
54000.257424 i 20.019 0.042
54000.258257 u 21.350 0.143
54000.259091 z 20.548 0.267
54000.259924 g 20.461 0.033
54007.306741 r 20.194 0.028
54007.307574 i 20.017 0.036
54007.308407 u 21.810 0.219
54007.309241 z 20.135 0.130
54007.310074 g 20.442 0.027
54009.230505 r 19.592 0.019
54009.231338 i 19.578 0.035
#54009.232171 u -99.000 0.098
54009.233005 z 19.434 0.063
54009.233838 g 19.607 0.024
54011.295004 r 20.311 0.033
54011.295837 i 20.209 0.040
54011.296670 u 22.108 0.370
54011.297504 z 20.224 0.109
54011.298337 g 20.571 0.050
#54019.245224 r -99.000 0.031
#54019.246057 i -99.000 0.043
#54019.246891 u -99.000 0.538
54019.247724 z 20.003 0.117
54019.248557 g 20.426 0.052
54025.294021 r 20.207 0.070
54025.294854 i 19.997 0.048
54025.295688 u 22.176 0.398
54025.296521 z 20.136 0.185
54025.297354 g 20.494 0.044
54029.224339 r 20.276 0.035
54029.225173 i 20.186 0.037
54029.226006 u 21.493 0.138
54029.226839 z 20.076 0.121
54029.227673 g 20.482 0.036
54348.291755 r 20.095 0.027
54348.292589 i 19.933 0.037
54348.293422 u 21.355 0.144
54348.294255 z 19.895 0.113
54348.295089 g 20.313 0.033
54358.247554 r 20.179 0.027
54358.248387 i 20.138 0.046
54358.249221 u 21.467 0.164
54358.250054 z 20.182 0.154
54358.250887 g 20.476 0.036
54365.280704 r 20.183 0.035
54365.281537 i 20.037 0.045
54365.282370 u 21.874 0.309
54365.283204 z 20.067 0.159
54365.284037 g 20.552 0.057
54373.354843 r 20.161 0.056
54373.355677 i 20.121 0.055
#54373.356510 u 22.254 1.114
54373.357343 z 20.161 0.184
#54373.358177 g -99.000 0.093
54381.300211 r 19.779 0.023
54381.301044 i 19.763 0.029
54381.301877 u 21.101 0.105
54381.302711 z 19.606 0.087
54381.303544 g 19.948 0.026
54386.292510 r 20.036 0.023
54386.293343 i 19.926 0.029
54386.294177 u 21.317 0.129
54386.295010 z 19.959 0.097
54386.295843 g 20.301 0.028
54388.296768 r 19.526 0.019
54388.297601 i 19.588 0.025
54388.298434 u 20.837 0.088
54388.299268 z 19.597 0.074
54388.300101 g 19.629 0.020
54403.210566 r 20.238 0.033
54403.211399 i 20.034 0.037
54403.212232 u 21.994 0.361
54403.213066 z 19.857 0.104
54403.213899 g 20.448 0.049
54405.266098 r 19.959 0.024
54405.266932 i 19.901 0.033
54405.267765 u 21.174 0.148
54405.268598 z 19.540 0.081
54405.269432 g 20.217 0.032
54406.204380 r 19.475 0.022
54406.205213 i 19.511 0.023
54406.206047 u 20.520 0.063
54406.206880 z 19.442 0.081
54406.207713 g 19.498 0.024
54412.207368 r 19.601 0.016
54412.208202 i 19.647 0.026
54412.209035 u 20.756 0.070
54412.209868 z 19.625 0.069
54412.210702 g 19.673 0.030
